explanation 説明。,explanation せつめい。
launch 送り出す。,launch おくりだす。
assignment 宿題。,assignment しゅくだい。
quarter 四半期。,quarter しはんき。
developed 開発された。,developed かいはつされた。
architecture 建築。,architecture けんちく。
arrangement 手配。,arrangement てはい。
single 一つの、一人の、独身の。,single ひとつの、ひとりの、どくしんの。
opinion 意見。,opinion いけん。
category 部門、部類。,category ぶもん、ぶるい。
adjust を調節する、順応する。,adjust をちょうせつする、じゅんのうする。
follow の後を追う。,follow ののちをおう。
along に沿って。,along にそって。
author 著者、作家。,author ちょしゃ、さっか。
ever 今まで。,ever いままで。
obtain を手に入れる。,obtain をてにいれる。
procedure 手順。,procedure てじゅん。
noticed 気づいた。,noticed きづいた。
college 大学。,college だいがく。
prefer をより好む。,prefer をよりこのむ。
social 社会の、社交の。,social しゃかいの、しゃこうの。
consumer 消費者。,consumer しょうひしゃ。
accountant 会計士。,accountant かいけいし。
on site 現場で。,on site げんばで。
conducted 導かれた。,conducted みちびかれた。
approve 承認する。,approve しょうにんする。
expand を拡大する。,expand をかくだいする。
convention 大規模な会議。,convention だいきぼなかいぎ。
housing 住宅。,housing じゅうたく。
solution 解決法。,solution かいけつほう。
lease 貸す。,lease かす。
hesitate ためらう。,hesitate ためらう。
outstanding 目立った。,outstanding めだった。
regularly 規則的に、定期的に。,regularly きそくてきに、ていきてきに。
national 国家の、国民の。,national こっかの、こくみんの。
congratulation 祝福。,congratulation しゅくふく。
replaced 置き換えた。,replaced おきかえた。
renowned 有名な。,renowned ゆうめいな。
participation 参加。,participation さんか。
content 中身、目次、満足して。,content なかみ、もくじ、まんぞくして。
appreciation 感謝。,appreciation かんしゃ。
skin 皮膚、皮膜。,skin ひふ、ひまく。
participant 参加者。,participant さんかしゃ。
prevent を妨げる。,prevent をさまたげる。
success 成功。,success せいこう。
except を除いて。,except をのぞいて。
historic 由緒のある。,historic ゆいしょのある。
proposed 提案した。,proposed ていあんした。
accommodate 収容する。,accommodate しゅうようする。
previously 以前は。,previously いぜんは。
labor 労働。,labor ろうどう。
grant 給付金、を与える。,grant きゅうふきん、をあたえる。
blend 混ぜる。,blend まぜる。
crew 乗組員、一団。,crew のりくみいん、いちだん。
head 頭、先頭。,head あたま、せんとう。
organic 無農薬の。,organic むのうやくの。
suitable 適した。,suitable てきした。
comparable 比較できる。,comparable ひかくできる。
unless でない限り。,unless でないかぎり。
rate 率、割合。,rate りつ、わりあい。
location 場所。,location ばしょ。
agreement 同意、一致。,agreement どうい、いっち。
implied 暗示した。,implied あんじした。
fully 十分に、完全に。,fully じゅうぶんに、かんぜんに。
especially 特に。,especially とくに。
greeting あいさつ。,greeting あいさつ。
usual 通常の。,usual つうじょうの。
either もまた～でない。,either もまた~でない。
exhibitor 展示者。,exhibitor てんじもの。
install 導入する。,install どうにゅうする。
quest 探求。,quest たんきゅう。
island 島。,island しま。
regret 後悔する。,regret こうかいする。
fuel 燃料。,fuel ねんりょう。
section 部門。,section ぶもん。
country 国、いなか、地方。,country くに、いなか、ちほう。
landscape 景観。,landscape けいかん。
private 個人的な、私的な。,private こじんてきな、してきな。
voucher 引換券。,voucher ひきかえけん。
loan 融資する。,loan ゆうしする。
vendor 売り手。,vendor うりて。
suggestion 提案。,suggestion ていあん。
surprise を驚かせる、驚き。,surprise をおどろかせる、おどろき。
official 公式の。,official こうしきの。
workplace 職場。,workplace しょくば。
volunteer ボランティア、志願兵。,volunteer ぼらんてぃあ、しがんへい。
reach 着く、届く。,reach つく、とどく。
designer 設計者、デザイナー。,designer せっけいしゃ、でざいなー。
log 丸太、日誌。,log まるた、にっし。
praise をほめる。,praise をほめる。
strategy 戦略。,strategy せんりゃく。
verify 確かめる。,verify たしかめる。
orientation 適応、順応、方向付け。,orientation てきおう、じゅんのう、ほうこうつけ。
agent 代理人、代理店。,agent だいりにん、だいりてん。
Poor 貧乏な、かわいそうな。,Poor びんぼうな、かわいそうな。
partner 伴侶、相方。,partner はんりょ、あいかた。
Whom 誰を～する人。,Whom だれを~するにん。
advertisements 広告。,advertisements こうこく。
legal 法律の、合法な。,legal ほうりつの、ごうほうな。
identification 身分証明書。,identification みぶんしょうめいしょ。
extend 延びる、を拡張する。,extend のびる、をかくちょうする。
transfer を移す。,transfer をうつす。
significant 重要な。,significant じゅうような。
implemented 実行された。,implemented じっこうされた。
reimbursement 返済。,reimbursement へんさい。
terms 期間、用語。,terms きかん、ようご。
routine いつもの、いつもの手順。,routine いつもの、いつものてじゅん。
applicant 応募者、候補者。,applicant おうぼしゃ、こうほしゃ。
extension 拡張。,extension かくちょう。
approval 承認。,approval しょうにん。
emphasize を強調する。,emphasize をきょうちょうする。
branch 枝、支店。,branch えだ、してん。
catering 出前、仕出し。,catering でまえ、しだし。
sculpture 彫刻。,sculpture ちょうこく。
instructed 指示された。,instructed しじされた。
alternate 代わりの。,alternate かわりの。
investment 投資。,investment とうし。
virtual 仮想の。,virtual かそうの。
garage 倉庫。,garage そうこ。
agenda 議題。,agenda ぎだい。
load 積み荷、を積む。,load つみに、をつむ。
subscription 購読、寄付。,subscription こうどく、きふ。
appearance 出現、外見。,appearance しゅつげん、がいけん。
valuable 貴重な。,valuable きちょうな。
requirement 要求される事柄、必要なもの。,requirement ようきゅうされることがら、ひつようなもの。
distribute 配布する。,distribute はいふする。
accepted 受け入れられた。,accepted うけいれられた。
affected 影響を受けた。,affected えいきょうをうけた。
reason 理由、原因。,reason りゆう、げんいん。
considering 考慮している。,considering こうりょしている。
provider 生産者、供給者。,provider せいさんしゃ、きょうきゅうもの。
chart ひょう、図。,chart ひょう、ず。
reschedule 再度計画する。,reschedule さいどけいかくする。
boulevard 大通り。,boulevard おおどおり。
role 役割。,role やくわり。
informed 知らせた。,informed しらせた。
useful 役に立つ。,useful やくにたつ。
departure 出発。,departure しゅっぱつ。
skill 能力。,skill のうりょく。
coupon 割引購入権。,coupon わりびきこうにゅうけん。
market 市場、しじょう。,market しじょう、しじょう。
progress 進歩。,progress しんぽ。
direct 直接の。,direct ちょくせつの。
tax 税。,tax ぜい。
accurate 正確な。,accurate せいかくな。
administrative 行政の。,administrative ぎょうせいの。
region 地域、地方。,region ちいき、ちほう。
significantly かなり。,significantly かなり。
fact 事実。,fact じじつ。
farmer 農家。,farmer のうか。
aware 気づいている。,aware きづいている。
Associate を結びつけて考える。,Associate をむすびつけてかんがえる。
considered 考慮された。,considered こうりょされた。
trained 訓練された。,trained くんれんされた。
whenever する時はいつでも。,whenever するときはいつでも。
listed 上場した。,listed じょうじょうした。
explore を探索、探検する。,explore をたんさく、たんけんする。
expecting 期待している。,expecting きたいしている。
increasing 増加している。,increasing ぞうかしている。
simply 単に。,simply たんに。
link つながる。,link つながる。
organized 組織された。,organized そしきされた。
eligible 資格のある。,eligible しかくのある。
keynote 要旨、基本方針。,keynote ようし、きほんほうしん。
Awareness 気づき。,Awareness きづき。
retired 引退した。,retired いんたいした。
united 一致団結した。,united いっちだんけつした。
particular 特定の、特にその、気むずかしい。,particular とくていの、とくにその、きむずかしい。
responsible 責任がある。,responsible せきにんがある。
reviewing 見直している。,reviewing みなおしている。
complex 複雑な。,complex ふくざつな。
corporation 法人。,corporation ほうじん。
limit 限度、制限、を制限する。,limit げんど、せいげん、をせいげんする。
attachment 付属物。,attachment ふぞくぶつ。
typically 典型的に。,typically てんけいてきに。
kitchenware 台所用品。,kitchenware だいどころようひん。
processor 処理装置。,processor しょりそうち。
detailed 詳細の。,detailed しょうさいの。
closely 綿密に、密接に。,closely めんみつに、みっせつに。
unfortunately 残念なことに。,unfortunately ざんねんなことに。
displayed 表示された。,displayed ひょうじされた。
necessary 必要な。,necessary ひつような。
valid 有効な。,valid ゆうこうな。
relatively 比較的に。,relatively ひかくてきに。
reported 報告された。,reported ほうこくされた。
reliable 頼りになる。,reliable たよりになる。
critics 批評。,critics ひひょう。
impressed 感動した、印象付けられた。,impressed かんどうした、いんしょうつけられた。
plant 植物。,plant しょくぶつ。
Beyond を超えて。,Beyond をこえて。
detergent 洗剤。,detergent せんざい。
surface 表面。,surface ひょうめん。
quote 見積り、見積る。,quote みつもり、みつもる。
path 小道。,path こみち。
audit 監査。,audit かんさ。
placid 穏かな。,placid おだやかな。
porch 玄関。,porch げんかん。
custom 習慣。,custom しゅうかん。
propose を提案する。,propose をていあんする。
tool 道具。,tool どうぐ。
decline を断る、衰退する、低下、衰退。,decline をことわる、すいたいする、ていか、すいたい。
bill 請求書、紙幣、法案。,bill せいきゅうしょ、しへい、ほうあん。
patient 我慢強い、患者。,patient がまんづよい、かんじゃ。
relocation 移転。,relocation いてん。
merchandise 商品。,merchandise しょうひん。
interior 内部の。,interior ないぶの。
clerk 店員。,clerk てんいん。
household 家族、家。,household かぞく、いえ。
government 政府、統治。,government せいふ、とうち。
entry 入場。,entry にゅうじょう。
itinerary 旅程。,itinerary りょてい。
poorly かわいそうに。,poorly かわいそうに。
initiative 主導権。,initiative しゅどうけん。
arranged 手配された。,arranged てはいされた。
luncheon 昼食。,luncheon ちゅうしょく。
compared 比較された。,compared ひかくされた。
activate 作動させる。,activate さどうさせる。
collect 集める。,collect あつめる。
scientist 科学者。,scientist かがくしゃ。
expanded 拡大された。,expanded かくだいされた。
profit 利益。,profit りえき。
status 状態、社会的地位。,status じょうたい、しゃかいてきちい。
internship 実習。,internship じっしゅう。
affordable 入手できる、お金の足りる。,affordable にゅうしゅできる、おかねのたりる。
relocate 移転させる。,relocate いてんさせる。
business card 名刺。,business card めいし。
supposed 想定した。,supposed そうていした。
baggage 荷物。,baggage にもつ。
gather を集める、集まる。,gather をあつめる、あつまる。
convenience 便利。,convenience べんり。
directory 住所氏名録。,directory じゅうしょしめいろく。
postpone 延期する。,postpone えんきする。
artwork 芸術作品。,artwork げいじゅつさくひん。
picture 絵、写真。,picture え、しゃしん。
period 期間、時代。,period きかん、じだい。
efficiency 効率性。,efficiency こうりつせい。
anniversary ～周年。,anniversary ~しゅうねん。
congratulate お祝いする。,congratulate おいわいする。
talented 才能のある。,talented さいのうのある。
institute 研究所。,institute けんきゅうしょ。
electricity 電気。,electricity でんき。
length 長さ。,length ながさ。
editor 編集者。,editor へんしゅうしゃ。
grocery 食料品。,grocery しょくりょうひん。
similar よく似た。,similar よくにた。
properly 適切に。,properly てきせつに。
productivity 生産性。,productivity せいさんせい。
twice 2回。,twice 2かい。
laptop ノートパソコン。,laptop のーとぱそこん。
permission 許可。,permission きょか。
participated 参加した。,participated さんかした。
athletic 競技の。,athletic きょうぎの。
competitive 競争力のある。,competitive きょうそうりょくのある。
spokesperson 代弁者、代表者。,spokesperson だいべんしゃ、だいひょうしゃ。
trend 傾向、流行。,trend けいこう、りゅうこう。
diverse 多様な。,diverse たような。
fund 資金。,fund しきん。
clarify 明らかにする。,clarify あきらかにする。
thoroughly 徹底的に。,thoroughly てっていてきに。
remove を取り除く。,remove をとりのぞく。
handle を手で扱う、にうまく対処する。,handle をてであつかう、にうまくたいしょする。
delighted 喜んで。,delighted よろこんで。
physical 身体の、物理的な。,physical しんたいの、ぶつりてきな。
involve 関与する。,involve かんよする。
ideal 理想、理想の。,ideal りそう、りそうの。
exceptional 並外れた。,exceptional なみはずれた。
confident 自信のある。,confident じしんのある。
extensive 広範な。,extensive こうはんな。
responsibility 責任。,responsibility せきにん。
compete 競争する。,compete きょうそうする。
equal 等しい、に等しい。,equal ひとしい、にひとしい。
seek を求める。,seek をもとめる。
statement 話、陳述、声明。,statement はなし、ちんじゅつ、せいめい。
laboratory 実験室。,laboratory じっけんしつ。
finally ついに。,finally ついに。
CEO 代表取締役。,CEO だいひょうとりしまりやく。
toward に向かって。,toward にむかって。
critic 批評家、批判者。,critic ひひょうか、ひはんしゃ。
figure 図、表。,figure ず、おもて。
compare を比較する、をたとえる。,compare をひかくする、をたとえる。
entire 全体の、全体。,entire ぜんたいの、ぜんたい。
residential 居住の。,residential きょじゅうの。
reasonable 合理的な。,reasonable ごうりてきな。
draw 描く、引く。,draw えがく、ひく。
attract を引きつける。,attract をひきつける。
corporation 株式会社。,corporation かぶしきがいしゃ。
unexpected 予期せぬ。,unexpected よきせぬ。
loyal 忠実な。,loyal ちゅうじつな。
reminder 催促。,reminder さいそく。
track 足跡。,track そくせき。
former 前の、前者。,former まえの、ぜんしゃ。
long-term 長期的な。,long-term ちょうきてきな。
actually 実際に、現実に。,actually じっさいに、げんじつに。
anticipated 期待した。,anticipated きたいした。
rest 休息する。,rest きゅうそくする。
value 価値、を重んじる。,value かち、をおもんじる。
bright 明るい。,bright あかるい。
regional 地方の。,regional ちほうの。
notification 通知。,notification つうち。
rely 頼る、信頼する。,rely たよる、しんらいする。
thus このように。,thus このように。
pastry パン菓子。,pastry ぱんかし。
state 状態、国家、州。,state じょうたい、こっか、しゅう。
brief 短い。,brief みじかい。
insight 洞察。,insight どうさつ。
operate 操作する。,operate そうさする。
temple 寺院。,temple じいん。
search を捜す、探索、捜索。,search をさがす、たんさく、そうさく。
internal 内部の。,internal ないぶの。
critical 極めて重要な、非常に深刻な。,critical きわめてじゅうような、ひじょうにしんこくな。
maximum 最大の。,maximum さいだいの。
moment 瞬間、時。,moment しゅんかん、とき。
highly とても、高く。,highly とても、たかく。
improvement 改善。,improvement かいぜん。
exact 正確な。,exact せいかくな。
botanical 植物の。,botanical しょくぶつの。
lovely 美しい。,lovely うつくしい。
highlight 目立たせる。,highlight めだたせる。
committee 委員会。,committee いいんかい。
means 手段。,means しゅだん。
prior 優先の。,prior ゆうせんの。
frequent 頻繁な。,frequent ひんぱんな。
appear 現れる、のように思われる。,appear あらわれる、のようにおもわれる。
cause 原因、の原因となる、。,cause げんいん、のげんいんとなる、。
publisher 出版社。,publisher しゅっぱんしゃ。
outline 概要。,outline がいよう。
accommodation 宿泊施設。,accommodation しゅくはくしせつ。
lab 研究室。,lab けんきゅうしつ。
funding 資金調達。,funding しきんちょうたつ。
supplier 供給者。,supplier きょうきゅうもの。
machinery 機械。,machinery きかい。
coworker 同僚。,coworker どうりょう。
salesperson 販売員。,salesperson はんばいいん。
receptionist 受付係。,receptionist うけつけかかり。
rule を統治する、規則、習慣。,rule をとうちする、きそく、しゅうかん。
background 背景、経歴。,background はいけい、けいれき。
appropriate 適当な、適切な。,appropriate てきとうな、てきせつな。
manufacture 製造する。,manufacture せいぞうする。
assign 割り当てる。,assign わりあてる。
competitor 競合他社。,competitor きょうごうたしゃ。
analyze を分析する。,analyze をぶんせきする。
inconvenient 不便な。,inconvenient ふべんな。
reception 応接。,reception おうせつ。
economics 経済学。,economics けいざいがく。
incomplete 不完全な。,incomplete ふかんぜんな。
temporarily 一時的に。,temporarily いちじてきに。
automobile 自動車。,automobile じどうしゃ。
reimburse 弁償する。,reimburse べんしょうする。
promotional 販促の。,promotional はんそくの。
mayor 市長。,mayor しちょう。
closure 閉鎖。,closure へいさ。
decrease 減少する、減少。,decrease げんしょうする、げんしょう。
donation 寄付。,donation きふ。
habit 習慣。,habit しゅうかん。
neighborhood 近所。,neighborhood きんじょ。
specific 具体的な、特定の。,specific ぐたいてきな、とくていの。
publication 出版物。,publication しゅっぱんぶつ。
contain を含む、が入っている。,contain をふくむ、がいっっている。
refrigerator 冷蔵庫。,refrigerator れいぞうこ。
demonstrate 実証する。,demonstrate じっしょうする。
priority 優先度。,priority ゆうせんど。
individual 個人の、個々の、個人。,individual こじんの、ここの、こじん。
election 選挙。,election せんきょ。
authorize 許可する。,authorize きょかする。
portfolio 人物像。,portfolio じんぶつぞう。
inspiration ひらめき。,inspiration ひらめき。
preserve を保存保護する。,preserve をほぞんほごする。
profitable 利益のある。,profitable りえきのある。
mission 使命、任務。,mission しめい、にんむ。
recruit 採用する、雇う。,recruit さいようする、やとう。
headquarters 本部。,headquarters ほんぶ。
sensitive 敏感な、神経質な。,sensitive びんかんな、しんけいしつな。
graduate 卒業する。,graduate そつぎょうする。
Annually 毎年の。,Annually まいとしの。
ongoing 進行中の。,ongoing しんこうちゅうの。
curator 学芸員。,curator がくげいいん。
expertise 専門知識。,expertise せんもんちしき。
approach に近づく。,approach にちかづく。
draft 草案。,draft そうあん。
district 地域、地区。,district ちいき、ちく。
thousands of 数千の。,thousands of すうせんの。
faculty 学部。,faculty がくぶ。
showcase 陳列棚。,showcase ちんれつだな。
preparation 準備。,preparation じゅんび。
eliminate を取り除く。,eliminate をとりのぞく。
rarely めったに～ない。,rarely めったに~ない。
reputation 評判。,reputation ひょうばん。
exception 例外。,exception れいがい。
adequate 十分な。,adequate じゅうぶんな。
resolve 解決する。,resolve かいけつする。
shade 陰。,shade いん。
bottom 底。,bottom そこ。
multinational 多国籍の。,multinational たこくせきの。
assembly 集合。,assembly しゅうごう。
particularly 特に。,particularly とくに。
metal 金属。,metal きんぞく。
specifically 特に。,specifically とくに。
vacate 逃げる。,vacate にげる。
worth の価値がある。,worth のかちがある。
inexpensive 安価な。,inexpensive あんかな。
economic 経済の、経済的な。,economic けいざいの、けいざいてきな。
arena 舞台。,arena ぶたい。
qualification 資格。,qualification しかく。
promptly 早速。,promptly さっそく。
clearly 明確に。,clearly めいかくに。
Asia アジア。,Asia あじあ。
popularity 人気。,popularity にんき。
despite にもかかわらず。,despite にもかかわらず。
depend 依存する、次第である。,depend いぞんする、しだいである。
achieve を達成する。,achieve をたっせいする。
lagoon 環礁。,lagoon かんしょう。
flexible 柔軟な。,flexible じゅうなんな。
inconvenience 不便。,inconvenience ふべん。
submission 提出。,submission ていしゅつ。
via ～経由で。,via ~けいゆで。
guess だと思う、を推測する。,guess だとおもう、をすいそくする。
attentive 注意深い。,attentive ちゅういぶかい。
otherwise さもなければ、それとは違うように。,otherwise さもなければ、それとはちがうように。
ordinance 条例。,ordinance じょうれい。
kettle やかん。,kettle やかん。
assemble 組み立てる。,assemble くみたてる。
largely 主として。,largely しゅとして。
rear 後部の。,rear こうぶの。
electrical 電気の。,electrical でんきの。
dirt 泥。,dirt どろ。
crisp 新鮮な。,crisp しんせんな。
whereas である一方で。,whereas であるいっぽうで。
inquiry 問い合わせ。,inquiry といあわせ。
evenly 均等に。,evenly きんとうに。
seem ～のように思われる。,seem ~のようにおもわれる。
reasonable 理性のある、理にかなった。,reasonable りせいのある、りにかなった。
crowd 群衆。,crowd ぐんしゅう。
revenue 収益。,revenue しゅうえき。
resolution 解決。,resolution かいけつ。
entertainment 娯楽。,entertainment ごらく。
guarantee を保証する。,guarantee をほしょうする。
ownership 所有権。,ownership しょゆうけん。
retailer 小売業者。,retailer こうりぎょうもの。
population 人口、国民。,population じんこう、こくみん。
stationery 文房具。,stationery ぶんぼうぐ。
confidential 機密の。,confidential きみつの。
environment 環境、状況。,environment かんきょう、じょうきょう。
gain を得る、獲得。,gain をえる、かくとく。
asset 資産。,asset しさん。
rapid 急速な。,rapid きゅうそくな。
invest 投資する。,invest とうしする。
species 動植物の種。,species どうしょくぶつのたね。
spring 泉、春。,spring いずみ、はる。
strive 努力する。,strive どりょくする。
potentially 潜在的に。,potentially せんざいてきに。
preference 好み。,preference このみ。
incentive 動機。,incentive どうき。
innovation 革新。,innovation かくしん。
flow 流れる、流れ。,flow ながれる、ながれ。
combine を結合させる。,combine をけつごうさせる。
wholesale 卸し。,wholesale おろし。
assumption 想定、思いこみ。,assumption そうてい、おもいこみ。
valuation 評価。,valuation ひょうか。
obligation 義務。,obligation ぎむ。
identify を見分ける。,identify をみわける。
outlet 出口。,outlet でぐち。
flat 平らな。,flat たいらな。
behalf 代わって。,behalf かわって。
native 生まれ故郷の、生来の。,native うまれこきょうの、せいらいの。
domestic 国内の、家庭内の。,domestic こくないの、かていないの。
century 世紀。,century せいき。
specification 仕様。,specification しよう。
enhance 高める、増す。,enhance たかめる、ます。
Mercury 水星。,Mercury すいせい。
structure 構造。,structure こうぞう。
sector 分野。,sector ぶんや。
ash 灰。,ash はい。
comply 準拠する。,comply じゅんきょする。
shareholder 株主。,shareholder かぶぬし。
assessment 評価。,assessment ひょうか。
exporter 輸出者。,exporter ゆしゅつもの。
yield 産出する。,yield さんしゅつする。
export を輸出する、輸出。,export をゆしゅつする、ゆしゅつ。
Ad 広告。,Ad こうこく。
upstairs 上階。,upstairs じょうかい。
scene 場面。,scene ばめん。
competence 力量、能力。,competence りきりょう、のうりょく。
defect 欠陥。,defect けっかん。
container 容器。,container ようき。
bite を噛む。,bite をかむ。
perspective 見地、視座。,perspective けんち、しざ。
faith 信頼、信仰。,faith しんらい、しんこう。
faithfully 忠実に。,faithfully ちゅうじつに。
primarily 主として。,primarily しゅとして。
rubbish ごみ。,rubbish ごみ。
attach を貼り付ける、を取り付ける。,attach をはりつける、をとりつける。
subsidiary 子会社。,subsidiary こがいしゃ。
perception 洞察力、知覚。,perception どうさつりょく、ちかく。
wonder 不思議に思う。,wonder ふしぎにおもう。
objective 目標、目的。,objective もくひょう、もくてき。
establish を設立する。,establish をせつりつする。
poll 投票。,poll とうひょう。
relevant 関連のある。,relevant かんれんのある。
feed に食べ物を与える、を養う。,feed にたべものをあたえる、をやしなう。
vote 投票する、投票。,vote とうひょうする、とうひょう。
retention 保持。,retention ほじ。
external 外部の。,external がいぶの。
fabric 織物。,fabric おりもの。
generate を発生させる。,generate をはっせいさせる。
souvenir お土産。,souvenir おみやげ。
downside 欠点。,downside けってん。
minister 大臣。,minister だいじん。
debt 借金、負債。,debt しゃっきん、ふさい。
employer 雇用者。,employer こようしゃ。
maintain を維持する、だと主張する。,maintain をいじする、だとしゅちょうする。
income 所得。,income しょとく。
timber 木材。,timber もくざい。
shape 形、を形作る。,shape かたち、をかたづくる。
chemical 化学の、化学製品。,chemical かがくの、かがくせいひん。
venture 冒険的事業。,venture ぼうけんてきじぎょう。
query 疑問。,query ぎもん。
cupboard 食器棚。,cupboard しょっきだな。
drawer 引き出し。,drawer ひきだし。
applicable 該当する。,applicable がいとうする。
locate 特定する。,locate とくていする。
capability 容量。,capability ようりょう。
formula 式。,formula しき。
enclose 囲む、同封する。,enclose かこむ、どうふうする。
administration 機関。,administration きかん。
charm 魅力、を魅了する。,charm みりょく、をみりょうする。
conservative 保守的な。,conservative ほしゅてきな。
earn を稼ぐ。,earn をかせぐ。
countryside 田舎。,countryside いなか。
transaction 取引。,transaction とりひき。
exclusive 排他的な。,exclusive はいたてきな。
maker 製造元。,maker せいぞうもと。
economy 経済。,economy けいざい。
effectively 効果的に。,effectively こうかてきに。
implement 実施する。,implement じっしする。
expectation 期待。,expectation きたい。
independent 独立した、自立した。,independent どくりつした、じりつした。
acquisition 取得。,acquisition しゅとく。
marine 海の。,marine うみの。
commission 手数料。,commission てすうりょう。
sustainable 持続可能な。,sustainable じぞくかのうな。
bulk 大きさ。,bulk おおきさ。
comprehensive 包括的な。,comprehensive ほうかつてきな。
dedicate 捧げる。,dedicate ささげる。
contribution 寄付、貢献。,contribution きふ、こうけん。
attachment 添付。,attachment てんぷ。
determine を決める。,determine をきめる。
quantity 量。,quantity りょう。
vent 排出口。,vent はいしゅつくち。
ceiling 天井。,ceiling てんじょう。
origin 起源。,origin きげん。
overtime 延長時間、残業。,overtime えんちょうじかん、ざんぎょう。
outage 停電。,outage ていでん。
rebate 払い戻し、払戻す。,rebate はらいもどし、はらいもどす。
fiction 創作。,fiction そうさく。
nutrition 栄養。,nutrition えいよう。
shortage 不足。,shortage ふそく。
method 方法。,method ほうほう。
referral 照会。,referral しょうかい。
questionnaire 質問表。,questionnaire しつもんおもて。
disappointment 失望。,disappointment しつぼう。
deserve 値する。,deserve あたいする。
proof 証拠。,proof しょうこ。
audience 聴衆、観客、視聴者。,audience ちょうしゅう、かんきゃく、しちょうしゃ。
friendliness 親しみやすさ。,friendliness したしみやすさ。
chemistry 化学。,chemistry かがく。
taste 味、な味がする。,taste あじ、なあじがする。
fund-raising 資金調達。,fund-raising しきんちょうたつ。
calculation 計算。,calculation けいさん。
prescription 処方箋。,prescription しょほうせん。
fulfill を果たす、をかなえる。,fulfill をはたす、をかなえる。
collaborate 協力する。,collaborate きょうりょくする。
pharmacy 薬局。,pharmacy やっきょく。
valley 谷。,valley たに。
qualify 資格を与える。,qualify しかくをあたえる。
trial 裁判、試み。,trial さいばん、こころみ。
inspector 検査官。,inspector けんさかん。
recognize 認識する。,recognize にんしきする。
accompany に付き添う。,accompany につきそう。
reflect を反映する、熟考する。,reflect をはんえいする、じゅっこうする。
accomplishment 成就、達成。,accomplishment じょうじゅ、たっせい。
preservation 保存。,preservation ほぞん。
slip 滑る。,slip すべる。
disruption 破壊。,disruption はかい。
supervise 監督する。,supervise かんとくする。
agriculture 農業。,agriculture のうぎょう。
academy 学会、協会。,academy がっかい、きょうかい。
boast 自慢する。,boast じまんする。
supervision 監督。,supervision かんとく。
apprenticeship 見習い。,apprenticeship みならい。
represent を表す、を代表する。,represent をあらわす、をだいひょうする。
courtesy 礼儀。,courtesy れいぎ。
expansion 拡張。,expansion かくちょう。
troubleshooting 問題処理。,troubleshooting もんだいしょり。
verification 立証。,verification りっしょう。
recall 呼び戻す。,recall よびもどす。
enable 可能にする。,enable かのうにする。
ore 鉱石。,ore こうせき。
kitchenette 簡易キッチン。,kitchenette かんいきっちん。
contribute 寄付する、貢献する。,contribute きふする、こうけんする。
pour を注ぐ。,pour をそそぐ。
counter 相対する。,counter そうたいする。
acclaim 称賛する。,acclaim しょうさんする。
decade 10年。,decade 10ねん。
reduction 削減。,reduction さくげん。
edition 版。,edition はん。
destination 目的地。,destination もくてきち。
pedestrian 歩行者。,pedestrian ほこうしゃ。
pier 桟橋。,pier さんばし。
patience 辛抱強さ、忍耐。,patience しんぼうつよさ、にんたい。
gas ガソリン。,gas がそりん。
aspect 局面。,aspect きょくめん。
situation 状況、情勢。,situation じょうきょう、じょうせい。
residence 住宅。,residence じゅうたく。
utopia 理想郷。,utopia りそうきょう。
comparison 比較。,comparison ひかく。
refurbish 改修する。,refurbish かいしゅうする。
pond 池。,pond いけ。
equip に備え付ける。,equip にそなえつける。
compile 編集する。,compile へんしゅうする。
assure 保証する。,assure ほしょうする。
transition 遷移。,transition せんい。
delicatessen 惣菜。,delicatessen そうざい。
alternative 代替となるもの、代替の。,alternative だいたいとなるもの、だいたいの。
walkway 歩道。,walkway ほどう。
apology 謝罪。,apology しゃざい。
failure 失敗、失敗作、失敗者。,failure しっぱい、しっぱいさく、しっぱいもの。
crack 亀裂。,crack きれつ。
comprehension 理解。,comprehension りかい。
novel 小説、新奇な。,novel しょうせつ、しんきな。
overwhelm 圧倒する。,overwhelm あっとうする。
affect に影響を与える。,affect にえいきょうをあたえる。
debris 破片。,debris はへん。
grateful 感謝して。,grateful かんしゃして。
evaluate 評価する。,evaluate ひょうかする。
cuisine 料理。,cuisine りょうり。
childhood 子供時代。,childhood こどもじだい。
column 柱、段。,column はしら、だん。
lifetime 寿命。,lifetime じゅみょう。
rotate 回転する。,rotate かいてんする。
temperature 温度、体温。,temperature おんど、たいおん。
iris 虹彩。,iris こうさい。
talent 才能。,talent さいのう。
significance 重要性、意義。,significance じゅうようせい、いぎ。
frequency 周波数。,frequency しゅうはすう。
peak 頂上。,peak ちょうじょう。
vary 変える、変更する。,vary かえる、へんこうする。
utilize 利用する、活用する。,utilize りようする、かつようする。
presence 存在。,presence そんざい。
enterprise 企業。,enterprise きぎょう。
sidewalk 歩道。,sidewalk ほどう。
optics 光学。,optics こうがく。
examine を検査する、を調べる。,examine をけんさする、をしらべる。
contributor 貢献者、寄与者。,contributor こうけんもの、きよもの。
engagement 約束。,engagement やくそく。
array 整列させる。,array せいれつさせる。
honor 名誉、敬意。,honor めいよ、けいい。
addendum 追加、付録。,addendum ついか、ふろく。
leftover 残り物。,leftover のこりもの。
purse 財布。,purse さいふ。
stimulate を刺激する。,stimulate をしげきする。
wheat 小麦。,wheat こむぎ。
stain 汚れ。,stain よごれ。
